	sub	ses	task	run	desc	regressors	space	meanFD	relMeansRMSMotion	relMaxRMSMotion	meanDVInit	meanDVFinal	nVolCensored	nVolsRemoved	motionDVCorrInit	motionDVCorrFinal	coregDice	coregJaccard	coregCrossCorr	coregCoverage	normDice	normJaccard	normCrossCorr	normCoverage	medianFD	motionExclude	normCrossCorrExclude	fmriExclude
123	21085	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0795892696629213	0.2193253749843923	1.0086195120163004	34.9508635819209	34.9508635819209	0	2	0.7871920425876696	0.7871920425876696	0.9068986968648464	0.8296565874212622	0.8935612494015985	0.9553733586622968	0.9144574961351322	0.842396767403745	0.8883140813866001	0.9531967563460214	0.0525839	0	0	0
124	20839	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0462315721910112	0.0843769712184412	0.3218526778828475	36.23036458757063	36.23036458757063	0	2	0.5624531968489579	0.5624531968489579	0.9074828263731582	0.8306348387738173	0.8979603219895576	0.9712445237178416	0.924889901829907	0.8602745927176477	0.90267258987814	0.9697156160252038	0.0359253	0	0	0
125	20839	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0421967168539325	0.1242743143342632	0.440923870008429	35.21192425423729	35.21192425423729	0	2	0.7560574813953296	0.7560574813953296	0.9138541022726516	0.8413732484602668	0.9042392505280764	0.9731704317311274	0.9296070701406696	0.8684727301616585	0.9085626133643662	0.971227234131868	0.0331721	0	0	0
126	21069	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0620162707865168	0.4041373198306622	0.6518582105189747	23.45905654237288	23.45905654237288	0	2	0.129692795293333	0.129692795293333	0.9109271638786252	0.8364244646141411	0.9012648565931788	0.9803681499620028	0.9215541230148876	0.8545205120456958	0.8991259315180306	0.9740820945023216	0.0571542	0	0	0
127	20587	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1182163713483146	0.374109211368081	0.6962456980592411	36.34322607909605	36.34322607909605	0	2	0.540934475271396	0.540934475271396	0.9087384223962915	0.8327411512020632	0.8971610226661038	0.97229570206984	0.9232039731213192	0.857361979498958	0.9004318201492649	0.967809404692744	0.0885075	0	0	0
128	20587	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1607855117977528	0.4725334430909774	1.7147534454553517	42.056916293785314	42.056916293785314	0	2	0.8202396495527707	0.8202396495527707	0.9106461760353236	0.8359507774260609	0.8983340042749036	0.967239696988474	0.9282796536675948	0.8661584683395377	0.9064172162980794	0.9657107541635124	0.085315	0	0	0
129	20350	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0389247224719101	0.2478183150942435	0.4894895105594807	28.66405546327684	28.66405546327684	0	2	0.1782394702277913	0.1782394702277913	0.9103435101494698	0.835440818853236	0.9008222491454996	0.9808012885110046	0.9231799966039844	0.857320623402714	0.9012239848793258	0.9754021862557324	0.0361525	0	0	0
130	20833	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1078419803370786	0.2415610918625267	1.0229086644530685	39.6857792259887	39.6857792259887	0	2	0.7171630320128249	0.7171630320128249	0.9164607189703294	0.8458029487398289	0.9065101722544224	0.9718256962147322	0.9275949459644806	0.8649669660487793	0.9059977511079992	0.9700886562955529	0.0665469	0	0	0
131	20590	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0602363994382022	0.4277371779388318	0.7628459962338664	37.4336710960452	37.4336710960452	0	2	0.2423262687671764	0.2423262687671764	0.9195705840954006	0.851115834647543	0.9085794583032608	0.9675301353051128	0.9361676251906232	0.8799954272479918	0.91603744039841	0.9639345592839088	0.0537429	0	0	0
132	20590	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0459973870224719	0.3544215090344909	0.7381316095101198	35.87369900564972	35.87369900564972	0	2	0.0957304913974042	0.0957304913974042	0.9045374700679406	0.8257128339424261	0.8903379713426036	0.9500911093604656	0.9227181185043593	0.8565243084041353	0.8983896763886239	0.9524617610871876	0.0421821	0	0	0
133	20010	3	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0338671343820224	0.1012474894826851	0.2563234404551406	30.876707949152543	30.876707949152543	0	2	-0.0393700602621252	-0.0393700602621252	0.917091188825904	0.8468775758058414	0.9087083071675304	0.9812217532761124	0.9321029987615524	0.872839794175455	0.9122209030579336	0.977506738609228	0.0319299	0	0	0
134	20571	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0426731925280898	0.2022533727968994	0.7966412656898963	28.09230374011299	28.09230374011299	0	2	0.7700274973746373	0.7700274973746373	0.8972031830799412	0.8135707043349029	0.8867171466282172	0.982933850631758	0.9145782473167846	0.8426017306691179	0.8914122485909101	0.9787095695236954	0.0325539	0	0	0
135	20080	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1308151831460674	1.9545072836043844	3.268489456419947	29.1281319039548	29.1281319039548	0	2	0.7884401830184758	0.7884401830184758	0.9025195108048382	0.8223558593435237	0.887305881775038	0.9607458312527116	0.9130098342193907	0.8399430491293575	0.8871518856161974	0.9587963966567912	0.100591	0	0	0
136	20080	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.4138314050561797	3.7394116609544823	8.437828374823466	39.58691327118644	39.58691327118644	0	2	0.6902065175041852	0.6902065175041852	0.8924212392911645	0.8057406578652943	0.8751133576934839	0.956293807276863	0.9040581431879572	0.8249143305993883	0.8761084177688647	0.9559452283453806	0.281922	1	0	1
137	10683	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0336767742696629	0.2816561771772559	0.5328410475263706	63.98696581355932	63.98696581355932	0	2	0.1480501279693814	0.1480501279693814	0.9295447038351315	0.8683638701825488	0.9199633438987956	0.973267203344884	0.9345061412088554	0.8770638455571194	0.9143414641243632	0.9685688584500624	0.0290253	0	0	0
138	10683	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0458157800561797	0.2981380907151567	0.680958502226195	82.67212005649718	82.67212005649718	0	2	0.4415967187505183	0.4415967187505183	0.918674933321416	0.8495825738537931	0.9098484483442002	0.9606753536577964	0.9274836208975212	0.8647733861870474	0.9048585343099004	0.959179556861076	0.0360551	0	0	0
139	20746	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0342089151685393	0.0774438503847142	0.1567234178325693	26.50018412429379	26.50018412429379	0	2	0.3437871258674518	0.3437871258674518	0.7414498060375786	0.5891301035067953	0.7073107568618339	0.8083186527322712	0.7501724583124614	0.6002207770998275	0.6758754052370077	0.805482710634856	0.0285113	0	1	1
140	20916	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0794189735955056	0.4116092641186967	1.1547221692506988	32.479728463276835	32.479728463276835	0	2	0.7789311532569634	0.7789311532569634	0.916461799342718	0.8458047891498294	0.9082266019735272	0.975906219244757	0.9307041158828008	0.8703896926070951	0.9098527445655764	0.9706932168819622	0.0577357	0	0	0
141	20916	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0622394359550561	0.3442977621208656	0.8423798824336916	28.374746858757064	28.374746858757064	0	2	0.6953811426892983	0.6953811426892983	0.9073826165227248	0.8304669413504688	0.898432496011088	0.979700850709298	0.9245520413533564	0.8596901727507331	0.9030711756513192	0.9771956411481854	0.0406391	0	0	0
142	10881	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1414094157303371	0.4360046402677669	1.4099951356671414	86.12142042372882	86.12142042372882	0	2	0.5001454797167694	0.5001454797167694	0.9175497292312236	0.8476599378367401	0.9039249057940254	0.9304577412660828	0.931470769723354	0.8717316694108526	0.9083135509977328	0.9331434434152944	0.116993	0	0	0
143	20579	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0892610831460674	0.815771628430128	1.587835843467268	28.104014937853105	28.104014937853105	0	2	0.5178648140462214	0.5178648140462214	0.8953522353053114	0.8105318852953782	0.8820819956751957	0.9603776748390378	0.9047930251080026	0.8261388448491463	0.8774473413299941	0.9597283390532864	0.0753864	0	0	0
144	20850	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0932388921348314	0.1292819559602485	0.6088296940933564	39.49113811864407	39.49113811864407	0	2	0.7581148366401065	0.7581148366401065	0.9232116869037722	0.8573752850726463	0.9141245971592684	0.9758071922217008	0.9326929346301892	0.8738749745903918	0.9124185452070216	0.9720774102878196	0.0616172	0	0	0
145	20581	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0509860331460674	0.0816820700069005	0.2267248313816993	28.954913135593216	28.954913135593216	0	2	0.059866627765517	0.059866627765517	0.889059987847851	0.8002772230028291	0.8796054892567445	0.9811101267142156	0.904502822914668	0.8256550923491909	0.879377760731382	0.9766664551339004	0.0467082	0	0	0
146	20846	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1020689646067415	1.0983312984289464	1.7430019912751105	30.957735412429383	30.957735412429383	0	2	0.6539540937892457	0.6539540937892457	0.9028035314548224	0.8228275949993625	0.8937416982512019	0.9843198963631096	0.9147712784759922	0.8429294768308022	0.891590932232571	0.978336184026808	0.0769797	0	0	0
147	20846	2	rest	2	preproc	template_res-derivative_36-parameter	MNI152	0.0490866340449438	0.1816835131288314	0.3057845471488054	29.867911384180797	29.867911384180797	0	2	0.870666648752604	0.870666648752604	0.8740287518111608	0.7762442897339199	0.8599381139060654	0.9509748227495226	0.8858334231268895	0.7950637198370875	0.8530419539885401	0.943780943657788	0.0372144	0	0	0
148	20846	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0397612343820224	0.126789641720585	0.3912540260661863	27.59120575706215	27.59120575706215	0	2	0.81897733805973	0.81897733805973	0.8704291026680006	0.7705838604056804	0.8537503374330352	0.9265593485053196	0.8765807117144239	0.7802792072870257	0.838474919988305	0.9158154017143756	0.0266844	0	0	0
149	20580	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1139022016853932	0.2101235736139257	0.8721675321981953	43.26455145762712	43.26455145762712	0	2	0.503563644154777	0.503563644154777	0.9274391558270968	0.8646960784236759	0.9195810136324	0.9835209089350516	0.935761587323079	0.8792781543839608	0.9167989199700516	0.9787319604384468	0.0802961	0	0	0
150	10856	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.2436755971910112	0.6505802627204157	3.0479984094293746	110.40997618644067	110.40997618644067	0	2	0.8618572530019505	0.8618572530019505	0.937759577801984	0.8828129284155343	0.9273036633755216	0.9623910205213798	0.94934377394575	0.9035722155390638	0.9325785167492566	0.9609083835262564	0.0773561	0	0	0
151	20306	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.060374339494382	0.3311403235607895	0.7617914959495151	32.3558893898305	32.3558893898305	0	2	0.3664528005439893	0.3664528005439893	0.9057541010663231	0.8277427422382524	0.8948788967592919	0.9652871710828924	0.9153434062817448	0.8439015736251632	0.8904355206045337	0.9630901038544104	0.0479249	0	0	0
152	10624	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.2097325426966292	1.7455083985480535	3.829018927472368	101.93029775706214	101.93029775706214	0	2	0.6821531041900138	0.6821531041900138	0.9325104858385556	0.8735547033181678	0.9240932059764964	0.9641120148904512	0.941882503523786	0.8901492572048774	0.923204254037174	0.963703267656477	0.0968024	0	0	0
153	10686	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0554805088764044	0.3371436988345375	0.5831130198159894	74.2438836836158	74.2438836836158	0	2	0.2796184434839324	0.2796184434839324	0.9328108292822734	0.8740819855348809	0.9217176528814078	0.9667998561979594	0.9424831108201044	0.8912227506371079	0.9238664558773771	0.9621073405875754	0.0469536	0	0	0
154	20430	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0435015169101123	0.1294851558617388	0.2748270022583116	35.63183713559322	35.63183713559322	0	2	0.4194229053311274	0.4194229053311274	0.908040165050682	0.8315691987817735	0.8955088398904029	0.928480051922956	0.918577978288634	0.8494167492862507	0.8905745355002168	0.9429145439331276	0.0371993	0	0	0
155	20430	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0656205606741573	0.2357491705575413	0.613411512429462	20.596266920903957	20.596266920903957	0	2	0.1476084825850598	0.1476084825850598	0.917248425856392	0.8471457791062375	0.9066982158660608	0.978230300304648	0.9285393887858454	0.8666108479094214	0.907761414301782	0.976157691230848	0.0484345	0	0	0
156	10634	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1263066752808989	0.3824426775861482	0.9630633345399252	110.38822649717515	110.38822649717515	0	2	0.2987083391516761	0.2987083391516761	0.9195456978859272	0.8510731977157169	0.904385587526038	0.9488158209436722	0.934112035500716	0.8763698124122534	0.9125229095541328	0.9501449111287218	0.103787	0	0	0
157	10634	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1558587556179775	0.4881313513671884	1.2366889044868965	108.85888938983052	108.85888938983052	0	2	0.757118499325917	0.757118499325917	0.933467869612392	0.8752365193846934	0.9216220425669612	0.9543983610530964	0.947716423784988	0.900628352666926	0.9301955909155676	0.9539813685261174	0.0864544	0	0	0
158	21018	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0678585160674157	0.1577032094106033	0.4769624693925089	30.565168355932204	30.565168355932204	0	2	0.2921138037593751	0.2921138037593751	0.90428699507623	0.8252954843217748	0.8944868114908149	0.9867481283882626	0.9190429024791604	0.8502121912025673	0.8967098149184878	0.9789365461131896	0.052402	0	0	0
159	10001	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.3382202780898876	1.671777758474427	7.251119787091439	107.23356850282488	107.23356850282488	0	2	0.8400867244271052	0.8400867244271052	0.9165367276238444	0.8459324381285	0.8992122956839329	0.9488230102840264	0.9223572771114584	0.8559026637688864	0.8975168109993363	0.9472416156004282	0.114793	0	0	0
160	10001	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0603672414044943	0.5981565100005217	1.6962015851256478	89.04001560451977	89.04001560451977	0	2	0.2091023443632158	0.2091023443632158	0.9250956605589574	0.8606306874154154	0.9122226697747003	0.9556395560970988	0.9363992087547208	0.8804047688403572	0.9157523430078868	0.9555433777052676	0.0403305	0	0	0
161	20467	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0766848331460674	0.2066242727404942	0.4141324836051864	39.13904223163841	39.13904223163841	0	2	0.1144728664993489	0.1144728664993489	0.9172770235476236	0.8471945673058043	0.9079748135140948	0.9793439946600891	0.935292661690019	0.8784504699428642	0.9158913605216936	0.9751652325133872	0.0686041	0	0	0
162	20467	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1056581949438202	0.2921433935450222	0.8152190318777401	34.444854491525426	34.444854491525426	0	2	0.8671391023160901	0.8671391023160901	0.9083599939699504	0.8321058123120358	0.8981975947263782	0.981218788449012	0.927922603060558	0.8655369525647905	0.9073156345297804	0.9789548626635304	0.0667953	0	0	0
163	20771	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0849664262921348	0.4750014998991969	2.1917378104784437	30.90370079661017	30.90370079661017	0	2	0.7716356535559553	0.7716356535559553	0.9295066278283756	0.8682974149973106	0.918458185699046	0.935053740678932	0.930810736934622	0.8705762104886619	0.9071013162370845	0.94299499300312	0.0418923	0	0	0
164	20771	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0511558766853932	0.1592449581830258	0.5107791056440054	29.26682733333333	29.26682733333333	0	2	0.8818637398580308	0.8818637398580308	0.8996208059417471	0.8175552671292349	0.8844345784087437	0.955585224179129	0.9099374731530054	0.8347571361663072	0.8828834479699595	0.953643341475236	0.0348214	0	0	0
165	20811	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0884546646067415	0.2194208689548167	0.5677814923128439	36.434378610169496	36.434378610169496	0	2	0.5385431186183937	0.5385431186183937	0.912005411039736	0.8382444364096415	0.9022135764104052	0.987535627105238	0.9263089181035292	0.862733176909117	0.9055845294456462	0.9808070601245846	0.0755371	0	0	0
166	20323	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0432763460674157	0.1803882479796118	0.4897545059326049	31.51813671186441	31.51813671186441	0	2	0.2021837877468415	0.2021837877468415	0.9059222232627832	0.8280236035544428	0.8970894044806251	0.9830613205963562	0.9196351186815372	0.8512264093212906	0.8972975128236882	0.9779979524373396	0.0377842	0	0	0
167	10787	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0790117595505618	0.298440542030028	0.6913260682268534	78.50260910169492	78.50260910169492	0	2	0.48982857476194	0.48982857476194	0.9108325531398452	0.8362649432514605	0.8995987396801945	0.9540787602782238	0.9158059656050606	0.8446882537184851	0.8871983631028401	0.9588959979597678	0.0567812	0	0	0
168	10787	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0630304487078651	0.1591720362366417	0.6625441314486153	80.6255548700565	80.6255548700565	0	2	0.7062713899983155	0.7062713899983155	0.9254471201814524	0.8612392536119079	0.917670058300095	0.9489049260526656	0.9291900087680246	0.8677449933941914	0.9049215056661168	0.9543426900527188	0.0430768	0	0	0
169	21041	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.096723575730337	0.1611011919284537	1.3709570442395342	34.91440570621469	34.91440570621469	0	2	0.752302026687931	0.752302026687931	0.8802977840740726	0.7861891952639555	0.865886248379188	0.9574838546537532	0.8913325544977754	0.8039674639260316	0.8613111662840907	0.9570608242191622	0.0360498	0	0	0
170	21041	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.3321624023033708	0.4839367108528195	3.420889067076716	57.01059657062147	57.01059657062147	0	2	0.8381820145167613	0.8381820145167613	0.8902359866093612	0.8021849473109529	0.8754441249384605	0.9589736406449264	0.9073327612188408	0.8303834223408637	0.8805864275824938	0.9607467236941266	0.0612121	0	0	0
171	20978	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0585342325842696	0.2838080427476833	0.5251164077449875	30.35159571751413	30.35159571751413	0	2	0.3690404653243689	0.3690404653243689	0.909887771994988	0.8346734846375877	0.9001362794849777	0.9769973700254936	0.9189798773419408	0.8501043209836956	0.8959390176425013	0.9731398234159808	0.0481744	0	0	0
172	20978	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0735730547752809	0.2336973572546292	0.7902118263105152	28.65683493220339	28.65683493220339	0	2	0.8769405212376917	0.8769405212376917	0.9037430864242726	0.8243898626613712	0.892953003186823	0.9775936938136216	0.912142054375936	0.8384753340682487	0.8878970179835198	0.9736890487808514	0.0538058	0	0	0
173	21434	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0600978224157303	0.1176349789514962	0.2904558205869526	33.28667781355932	33.28667781355932	0	2	0.4312790175127572	0.4312790175127572	0.8940921245461593	0.8084689008831257	0.8801103150098649	0.9696457623069252	0.9060432109939004	0.8282257764651514	0.8796873212074584	0.965731610633501	0.0520404	0	0	0
174	20338	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0805799533707865	0.327308437497226	1.0958868609144832	45.673491474576274	45.673491474576274	0	2	0.328933607743922	0.328933607743922	0.9142314800043736	0.8420132497560863	0.905873733902044	0.9733544907105692	0.9318617066567492	0.8724167202544915	0.9113361432867824	0.9713934749361172	0.0691873	0	0	0
175	20338	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0498272230337078	0.1446852813183713	0.4248967491378229	33.87243993785311	33.87243993785311	0	2	-0.0908078558213846	-0.0908078558213846	0.92453251208388	0.8596564028869907	0.915938284188124	0.9692827110226322	0.9355742676775168	0.8789474354741276	0.9155330939022596	0.9669606482779242	0.0463645	0	0	0
176	10808	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1791460599438202	0.7487153519700106	6.221606185716113	92.46943940112996	92.46943940112996	0	2	0.9147827683362976	0.9147827683362976	0.9359621233584116	0.8796323363154881	0.9255138960425132	0.9661405748326952	0.9409219792851192	0.8884349980655759	0.9219380978914806	0.9628851652934222	0.0528089	0	0	0
177	10808	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0489760014606741	0.156099611315052	0.4635451868919145	90.74585627118644	90.74585627118644	0	2	0.7055792922050218	0.7055792922050218	0.9339598985372126	0.8761020314861153	0.9247015798749092	0.9735407015119044	0.940852441653956	0.8883110141170351	0.9222957792287216	0.9693391188870936	0.0364222	0	0	0
178	10631	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.2565463735955056	0.3652832425194162	1.769554379232026	129.66488911864408	129.66488911864408	0	2	0.8418172287651549	0.8418172287651549	0.9367972594801036	0.8811087704890775	0.9260681253664662	0.9622842760224758	0.9450493103769144	0.8958232073525284	0.9269952615165692	0.9595298582219536	0.125176	0	0	0
179	10631	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0303605796629213	0.0476939911704272	0.2129531249999633	84.35199376836158	84.35199376836158	0	2	0.4406621670148555	0.4406621670148555	0.9299623315123664	0.8690930785892366	0.9203202303423292	0.9688254552084408	0.9384739814469676	0.8840800555470162	0.9190444493134264	0.9655864890774284	0.0260132	0	0	0
180	20422	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0594312258426966	0.2769809027817336	0.6247233342505965	29.348166045197736	29.348166045197736	0	2	0.1975165692941712	0.1975165692941712	0.912364362274365	0.8388511102690775	0.8984420295151491	0.9603591928561018	0.9263104719983768	0.862735872745679	0.9036623183556308	0.9620358973633452	0.0545935	0	0	0
181	20437	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0648789443820224	0.3410599293183374	1.1695841561367015	37.38572135028249	37.38572135028249	0	2	0.7898961497541253	0.7898961497541253	0.9011234456223138	0.8200406515476495	0.8910986413625247	0.9719582885950098	0.914105346130528	0.8417992876870783	0.8901385120313101	0.9730821894108284	0.0454877	0	0	0
182	20879	3	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0382466436516854	0.1321004649924533	0.2677630284845538	27.957633858757063	27.957633858757063	0	2	0.2377576844667901	0.2377576844667901	0.9045296661116524	0.8256998278548031	0.8942101684969084	0.9747609617012012	0.9144672875351014	0.8424133856442132	0.8901831504271707	0.9699446710949428	0.0350691	0	0	0
183	21059	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0350776677528089	0.1926039386305792	0.38359307558328	38.12138216384181	38.12138216384181	0	2	0.015312109218852	0.015312109218852	0.914705881385497	0.8428184265415714	0.9016606238076846	0.9729408603504884	0.9289087106092444	0.8672544719671975	0.9074577900518684	0.968600153025097	0.0330171	0	0	0
184	20620	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0803836662921348	0.1967322380601667	0.9939715056183954	40.882357141242935	40.882357141242935	0	2	0.9314841093904652	0.9314841093904652	0.911987405766406	0.8382140157199363	0.8987939242707668	0.9774509435563886	0.927632229730834	0.8650318066702031	0.9064616107036728	0.9742209368992614	0.0477929	0	0	0
185	20067	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0312498994382022	0.1002911508174085	0.3068976713376789	28.836248118644065	28.836248118644065	0	2	0.3501212013243829	0.3501212013243829	0.8993817755539932	0.8171605335780212	0.8867921283107084	0.9581650195819176	0.9109992548565996	0.8365460344443	0.8849613452180449	0.9607693036176528	0.0293467	0	0	0
186	20067	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0492005777528089	0.2805271134659084	0.5445322856452132	21.82736347457627	21.82736347457627	0	2	0.3403710565532427	0.3403710565532427	0.8888101161726849	0.7998723972462035	0.8746466612438905	0.956231423641722	0.901341134466415	0.8204012753573523	0.8734814995065768	0.9605707025174118	0.0342886	0	0	0
187	20237	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0472445876404494	0.2097727055697886	0.3315189815947346	36.00366186440677	36.00366186440677	0	2	0.3567105257309964	0.3567105257309964	0.9035486474069712	0.8240663347900877	0.8917556094031773	0.9556197450342436	0.918629675988994	0.8495051654290122	0.8933979905528294	0.9530227912317524	0.0435566	0	0	0
188	20172	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0891920606741573	0.1990974217079105	0.499776945571812	35.28873964406779	35.28873964406779	0	2	0.6076279785607978	0.6076279785607978	0.9112969815122818	0.8370482730709562	0.9026070054015448	0.9748352211515442	0.9276798601107934	0.865114647764279	0.906499780665219	0.9740325252583624	0.0727818	0	0	0
189	20400	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0686606938202247	0.1506029807532732	0.4354893927104999	34.63754290960452	34.63754290960452	0	2	0.4784161757385577	0.4784161757385577	0.906946119785462	0.8297359683746351	0.8968855092551989	0.9679387673412804	0.9272683656020646	0.8643991990806618	0.9051910188746136	0.9658586469374688	0.0575597	0	0	0
190	20400	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0686606938202247	0.1506029807532732	0.4354893927104999	34.63754290960452	34.63754290960452	0	2	0.4784161757385577	0.4784161757385577	0.9010755006316878	0.8199612449714674	0.8906161363371785	0.9682167191950248	0.9228958591156056	0.856830666677996	0.8999325803244548	0.9665914602584256	0.0575597	0	0	0
191	20400	2	rest	2	preproc	template_res-derivative_36-parameter	MNI152	0.0931275752808988	0.083806757973851	0.3184051971708533	26.11120459322034	26.11120459322034	0	2	0.7116466744581175	0.7116466744581175	0.8951414119914847	0.810186409108661	0.8843510563198723	0.9669406227339016	0.9154312949423362	0.8440509952697418	0.8911213180294155	0.9681729295040185	0.0768362	0	0	0
192	20212	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1628484657865168	0.256940271602469	0.6374476047448919	43.02012976271187	43.02012976271187	0	2	0.8190253695975801	0.8190253695975801	0.90454999823849	0.82573371380159	0.891973707254795	0.9677466760984428	0.9185841992996128	0.8494273883409919	0.8946187257138777	0.9656504163147098	0.0806659	0	0	0
193	10687	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0574367270786516	0.2876248230865256	0.5732557245452853	79.68498481920905	79.68498481920905	0	2	0.6768695862775475	0.6768695862775475	0.912820165201242	0.8396220533010615	0.899693405963569	0.940223375806198	0.9219405953931956	0.8551853371470289	0.895173563031276	0.9513310490175636	0.0416432	0	0	0
194	11018	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0896896803370786	0.5998288859580676	1.0465689928471031	69.01538076836158	69.01538076836158	0	2	0.7065731260561964	0.7065731260561964	0.9316422491266642	0.8720320963320455	0.9225339626406576	0.9799469929560066	0.9377552255080566	0.8828052140398351	0.9186777607818792	0.9723336765106856	0.065962	0	0	0
195	20324	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.1612604904494382	0.3807482019377796	0.94684001940877	36.84511048587571	36.84511048587571	0	2	0.7098387478869405	0.7098387478869405	0.8910354608710525	0.8034841777456017	0.8775125110680456	0.9471869572580888	0.901119458221888	0.8200340473440142	0.8717726382046916	0.9490134845175072	0.133139	0	0	0
196	10643	1	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0927015836516854	0.3465559253977745	1.080815213975437	81.15777615254238	81.15777615254238	0	2	0.8103599769056592	0.8103599769056592	0.9358165926793682	0.8793752902383044	0.9256010446079188	0.9726533089570067	0.9420600297724478	0.8904664312567945	0.9237025768972856	0.9678404362904232	0.0530514	0	0	0
197	10643	2	rest	1	preproc	template_res-derivative_36-parameter	MNI152	0.0464736789325842	0.1122420923980808	0.3474764962233992	81.9774344519774	81.9774344519774	0	2	0.9124128908797856	0.9124128908797856	0.9223357303157624	0.8558655568918627	0.9135828303474416	0.965138790841094	0.9318265837152312	0.8723551527393675	0.9105356203964478	0.9627181925556598	0.0284487	0	0	0
